"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1778,,
"CAN","Canada","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1775,,
"CAN","Canada","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1790,,
"CAN","Canada","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1798,,
"CAN","Canada","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1794,,
"CAN","Canada","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1793,,
"CAN","Canada","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1787,,
"CAN","Canada","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1774,,
"CAN","Canada","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1755,,
"CAN","Canada","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1745,,
"CAN","Canada","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1755,,
"CAN","Canada","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1745,,
"CAN","Canada","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1744,,
"CAN","Canada","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1744,,
"CAN","Canada","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1741,,
"CAN","Canada","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1712,,
"CAN","Canada","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1715,,
"CAN","Canada","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1713,,
"CAN","Canada","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1722,,
"CAN","Canada","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1716,,
"CAN","Canada","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1710,,
"CAN","Canada","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1712,,
"CAN","Canada","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1706,,
"CAN","Canada","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1695,,
"CAN","Canada","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1708,,
"CAN","Canada","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1690,,
"CAN","Canada","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1644,,
"CAN","Canada","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1684.99840044174,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1752.055731335,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1745.38044512332,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1752.42229144384,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1766.28248933627,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1790.77741255714,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1793.77493434277,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1712.45406960726,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1702.0334186715,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1682.09397100196,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1705.67473006849,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1712.57404670142,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1699.92806006866,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1691.43360761827,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1710.42985004247,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1708.0453068851,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1731.39213840517,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1740.03901512805,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1728.54097273498,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1725.44064538446,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1733.03710861788,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1709.20963649054,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1733.59678576477,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1730.9899384819,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1738.43331326127,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1747.26491290474,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1675.60620549772,,
"CZE","Czech Republic","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1722.00367164962,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1857,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1839,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1831.67353599803,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1829.37830561277,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1837.91867519233,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1860.8768776013,,
"CZE","Czech Republic","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1890.60110186293,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1900.25972657609,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1823.32333964043,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1812.21500114625,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1799.04788243547,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1813.65577899333,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1802.92607218891,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1789.22893410813,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1775.0173124925,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1789.61445435398,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1778.80100193734,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1799.09974628458,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1805.47336955466,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1776.44831609381,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1764.30200770331,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1773.81180970635,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1751.47421425254,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1774.04635487219,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1776.44770281944,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1784.66636269155,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1786.03344465839,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1703.59653546415,,
"CZE","Czech Republic","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1752.82063270898,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1966","1966","HOUR","Hours","0","Units",,,1844,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1967","1967","HOUR","Hours","0","Units",,,1821,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1968","1968","HOUR","Hours","0","Units",,,1781,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1969","1969","HOUR","Hours","0","Units",,,1745,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1970","1970","HOUR","Hours","0","Units",,,1789,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1971","1971","HOUR","Hours","0","Units",,,1754,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1972","1972","HOUR","Hours","0","Units",,,1692,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1973","1973","HOUR","Hours","0","Units",,,1648,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1974","1974","HOUR","Hours","0","Units",,,1631,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1975","1975","HOUR","Hours","0","Units",,,1548,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1976","1976","HOUR","Hours","0","Units",,,1559,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1977","1977","HOUR","Hours","0","Units",,,1533,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1978","1978","HOUR","Hours","0","Units",,,1510,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1979","1979","HOUR","Hours","0","Units",,,1506,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,1525,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,1495,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,1504,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,1501,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,1498,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1487,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1492,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1453,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1431,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1415,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1401.25180915093,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1398.47603126458,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1412.79954744722,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1408.80914006695,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1367.36331926172,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1379.30337608955,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1369.36594603646,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1390.74307240782,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1401.03673723661,,
"DNK","Denmark","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1419.36370643891,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1421.21421889983,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1426.84311323121,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1416.61268669663,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1413.02433157771,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1413.8545663273,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1412.57786319256,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1418.42307484824,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1400.64329416077,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1403.73856629921,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1392.73554867326,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1398.97933553883,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1412.80068596507,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1400.97237774206,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1402.70600024123,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1391.12569915217,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1379.93548011519,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1389.80435733225,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1383.85454646369,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1362.70325429809,,
"DNK","Denmark","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1359.80330331394,,
